,name,idx,url
1712,Huai,886,http://aqicn.org/city/jiangsu/huaian/
1713,Yancheng,890,http://aqicn.org/city/jiangsu/yancheng/
1714,Yangzhou,859,http://aqicn.org/city/jiangsu/yangzhou/
1715,Zhenjiang,876,http://aqicn.org/city/jiangsu/zhenjiang/
1716, Li,881,http://aqicn.org/city/jiangsu/taizhou/lianhua/
1717,Suqian,893,http://aqicn.org/city/jiangsu/suqian/
1718,Ruijin Road,829,http://aqicn.org/city/jiangsu/nanjing/ruijinlu/
1719,Xuanwu Lake,830,http://aqicn.org/city/jiangsu/nanjing/xuanwuhu/
1720,Shanxi Road,827,http://aqicn.org/city/jiangsu/nanjing/shanxilu/
1721,M,825,http://aqicn.org/city/jiangsu/nanjing/maigaoqiao/
1722,Olympic Center,832,http://aqicn.org/city/jiangsu/nanjing/aotizhongxin/
1723, P,831,http://aqicn.org/city/jiangsu/nanjing/pukou/
1724, D,866,http://aqicn.org/city/jiangsu/wuxi/dongting/
1725,Yuhong Elementary,868,http://aqicn.org/city/jiangsu/wuxi/yuhongxiaoxue/
1726,University Town,862,http://aqicn.org/city/jiangsu/wuxi/daxuecheng/
1727, Q,865,http://aqicn.org/city/jiangsu/wuxi/qitang/
1728, Y,869,http://aqicn.org/city/jiangsu/wuxi/yanqiao/
1729,Shibei High,863,http://aqicn.org/city/jiangsu/wuxi/shibeigaozhong/
1730,Taoyuan road,855,http://aqicn.org/city/jiangsu/xuzhou/taoyuanlu/
1731,Tongshan EPA,857,http://aqicn.org/city/jiangsu/xuzhou/tongshanquhuanbaoju/
1732, Hu,852,http://aqicn.org/city/jiangsu/xuzhou/huaita/
1733,Agricultural Science,856,http://aqicn.org/city/jiangsu/xuzhou/nongkeyuan/
1734,New Town,854,http://aqicn.org/city/jiangsu/xuzhou/xinchengqu/
1735,Tongshan Veterinary,853,http://aqicn.org/city/jiangsu/xuzhou/tongshanshouyiyuan/
1736,City Monitoring,903,http://aqicn.org/city/jiangsu/changzhou/shijiancezhan/
1737,Changzhou Engineering,872,http://aqicn.org/city/jiangsu/changzhou/changgongyuan/
1738,Chengjian School,871,http://aqicn.org/city/jiangsu/changzhou/chengjianxuexiao/
1739, L,873,http://aqicn.org/city/jiangsu/changzhou/lucheng/
1740,Wujin Monitoring,874,http://aqicn.org/city/jiangsu/changzhou/wujinjiancezhan/
1741, ,875,http://aqicn.org/city/jiangsu/changzhou/anjia/
1742,Shangfang hill,834,http://aqicn.org/city/jiangsu/suzhou/shangfangshan/
1743,Xiangcheng district,841,http://aqicn.org/city/jiangsu/suzhou/xiangchengqu/
1744,Wuzhong District,838,http://aqicn.org/city/jiangsu/suzhou/wuzhongqu/
1745,Suzhou New,839,http://aqicn.org/city/jiangsu/suzhou/suzhouxinqu/
1746,Suzhou Industrial,840,http://aqicn.org/city/jiangsu/suzhou/suzhougongyeyuanqu/
1747, Ch,844,http://aqicn.org/city/jiangsu/nantong/chengzhong/
1748,Xinghu park,845,http://aqicn.org/city/jiangsu/nantong/xinghuhuayuan/
1749,South suburb,842,http://aqicn.org/city/jiangsu/nantong/nanjiao/
1750,Zilang school,846,http://aqicn.org/city/jiangsu/nantong/zilangxueyuan/
1751,City Monitoring,902,http://aqicn.org/city/jiangsu/lianyungang/shijiancezhan/
1752,Hengrui pharmaceutical,850,http://aqicn.org/city/jiangsu/lianyungang/kaifaquhengruiyiyaogongsi/
1753,Xugou Nuclear,849,http://aqicn.org/city/jiangsu/lianyungang/xugouhedianzhuanjiacun/
1754,Hongmen police,848,http://aqicn.org/city/jiangsu/lianyungang/hongmenpaichusuo/
1755,Bochi montain,884,http://aqicn.org/city/jiangsu/huaian/bochishan/
1756,City Monitoring,899,http://aqicn.org/city/jiangsu/huaian/shijiancezhan/
1757,Beijing South,885,http://aqicn.org/city/jiangsu/huaian/beijingnanlu/
1758,Chuzhou Monitoring,887,http://aqicn.org/city/jiangsu/huaian/chuzhouqujiancezhan/
1759,Huaiyin Monitoring,888,http://aqicn.org/city/jiangsu/huaian/huaiyinqujiancezhan/
1760,City Monitoring,898,http://aqicn.org/city/jiangsu/yancheng/shijiancezhan/
1761,Yancheng power,889,http://aqicn.org/city/jiangsu/yancheng/yanchengdianchang/
1762,BDA Management,892,http://aqicn.org/city/jiangsu/yancheng/kaifaquguanweihui/
1763,Wenfeng Middle,891,http://aqicn.org/city/jiangsu/yancheng/wenfengzhongxue/
1764,City Monitoring,901,http://aqicn.org/city/jiangsu/yangzhou/shijiancezhan/
1765,Hanjiang Monitoring,860,http://aqicn.org/city/jiangsu/yangzhou/hanjiangjiancezhan/
1766,No,861,http://aqicn.org/city/jiangsu/yangzhou/disiyiyuan/
1767, Ch,858,http://aqicn.org/city/jiangsu/yangzhou/chengdongcaizhengsuo/
1768,City Monitoring,900,http://aqicn.org/city/jiangsu/zhenjiang/shijiancezhan/
1769,Vocational Education,878,http://aqicn.org/city/jiangsu/zhenjiang/zhijiaozhongxin/
1770,Dantu Monitoring,879,http://aqicn.org/city/jiangsu/zhenjiang/dantuqujiancezhan/
1771,New District,877,http://aqicn.org/city/jiangsu/zhenjiang/xinqubanshichu/
1772, G,880,http://aqicn.org/city/jiangsu/taizhou/gongyuanlu/
1773,Students Innovation,883,http://aqicn.org/city/jiangsu/taizhou/liuxueshengchuangyeyuan/
1774,Gaogang Adminstrative,882,http://aqicn.org/city/jiangsu/taizhou/gaogangquzhengfu/
1775,Suqian College,894,http://aqicn.org/city/jiangsu/suqian/suqianxueyuan/
1776,City Monitoring,897,http://aqicn.org/city/jiangsu/suqian/shijiancezhan/
1777,Suqian Middle,895,http://aqicn.org/city/jiangsu/suqian/suqianzhongxue/
1778,Suyu EPA,7671,http://aqicn.org/city/jiangsu/suqian/suyuhuanbaoju/
1779,Hongqiao Post,7672,http://aqicn.org/city/jiangsu/jiangyin/hongqiaoyouzheng/
1780,Wuxing Park,7673,http://aqicn.org/city/jiangsu/jiangyin/wuxinggongyuan/
1781,Second Experimental,7674,http://aqicn.org/city/jiangsu/jiangyin/diershiyanxiaoxue/
1782,City EPA,7675,http://aqicn.org/city/jiangsu/yixing/shihuanbaoju/
1783,Yi Park,7676,http://aqicn.org/city/jiangsu/yixing/yiyuan/
1784,East Gate,7677,http://aqicn.org/city/jiangsu/liyang/dongmenzizhan/
1785,y,7678,http://aqicn.org/city/jiangsu/liyang/yanshanzizhan/
1786,City Monitoring,7679,http://aqicn.org/city/jiangsu/jintan/shijiancezhan/
1787,Water Company,7680,http://aqicn.org/city/jiangsu/jintan/zilaishuigongsi/
1788,Hai Yu,7681,http://aqicn.org/city/jiangsu/changshu/haiyuzizhan/
1789,Ling Tong,7682,http://aqicn.org/city/jiangsu/changshu/lingtangzizhan/
1790,Xingfu sub,7683,http://aqicn.org/city/jiangsu/changshu/xingfuzizhan/
1791,City Monitoring,7684,http://aqicn.org/city/jiangsu/zhangjiagang/shijiancezhan/
1792,North Elementary,7685,http://aqicn.org/city/jiangsu/zhangjiagang/chengbeixiaoxue/
1793,Experimental Primary,7686,http://aqicn.org/city/jiangsu/kunshan/shiyanxiaoxue/
1794,Zhenchuan High,7687,http://aqicn.org/city/jiangsu/kunshan/zhenchuanzhongxue/
1795,City EPA,7688,http://aqicn.org/city/jiangsu/wujiang/shihuanbaoju/
1796,Teacher training,7689,http://aqicn.org/city/jiangsu/wujiang/jiaoshijinxiuxuexiao/
1797,BDA,7690,http://aqicn.org/city/jiangsu/wujiang/kaifaqu/
1798,City Monitoring,7691,http://aqicn.org/city/jiangsu/taicang/shijiancezhan/
1799,k,7692,http://aqicn.org/city/jiangsu/taicang/kejiaoxinchengshixiao/
1800,City Monitoring,7693,http://aqicn.org/city/jiangsu/haimen/shijiancezhan/
1801,beilei kindergarten,7694,http://aqicn.org/city/jiangsu/haimen/beileiyoueryuan/
1802,f,7695,http://aqicn.org/city/jiangsu/jurong/fangjiaba/
1803,Fire Command,7696,http://aqicn.org/city/jiangsu/jurong/xiaofangzhihuizhongxin/
1804, C,864,http://aqicn.org/city/jiangsu/wuxi/caozhang/
1805,Suyu District,896,http://aqicn.org/city/jiangsu/suqian/suyuquhuanbaoju/
1806,Nanjing,1485,http://aqicn.org/city/nanjing/
1807,Wuxi,1486,http://aqicn.org/city/wuxi/
1808,Xuzhou,1487,http://aqicn.org/city/xuzhou/
1809,Changzhou,1488,http://aqicn.org/city/changzhou/
1810,Suzhou,1489,http://aqicn.org/city/suzhou/
1812,Lianyungang,1491,http://aqicn.org/city/lianyungang/
1813,Yangzhou,1492,http://aqicn.org/city/yangzhou/
1814,Zhenjiang,1493,http://aqicn.org/city/zhenjiang/
1815,Huai,1494,http://aqicn.org/city/huaian/
1816,Yancheng,1495,http://aqicn.org/city/yancheng/
1817,Suqian,1496,http://aqicn.org/city/suqian/
1818,Taizhoushi,1582,http://aqicn.org/city/taizhoushi/
1819,ji,7122,http://aqicn.org/city/china/suzhou/jiancelou/
1820,y,7123,http://aqicn.org/city/china/suzhou/yizhong/
1821,Railway station,7124,http://aqicn.org/city/china/suzhou/huochezhan/
1822,Jiangyin,7873,http://aqicn.org/city/jiangyin/
1823,Changshu,7874,http://aqicn.org/city/changshu/
1824,Wujiang,7875,http://aqicn.org/city/wujiang/
1825,Donghu Liyuan,904,http://aqicn.org/city/wuhan/donghuliyuan/
1826,Yuehu Lake,905,http://aqicn.org/city/wuhan/hanyangyuehu/
1827,Hankou Huaqiao,906,http://aqicn.org/city/wuhan/hankouhuaqiao/
1828,Wuchang Ziyang,907,http://aqicn.org/city/wuhan/wuchangziyang/
1829,Qingshan Ganghua,908,http://aqicn.org/city/wuhan/qingshanganghua/
1830,Dunkou Xinou,909,http://aqicn.org/city/wuhan/chunkouxinqu/
1831,Hankou,910,http://aqicn.org/city/wuhan/hankoujiangtan/
1832,Donghu Gaoxin,911,http://aqicn.org/city/wuhan/donghugaoxin/
1833,Wujianshan,912,http://aqicn.org/city/wuhan/wujiashan/
1834,Yuanshun Road,913,http://aqicn.org/city/wuhan/chenhuqihao/
1835,,9859,http://aqicn.org/city/wuhan/jianghanhonglingjin/
1836,,9860,http://aqicn.org/city/wuhan/jianghannanpianquzhan/
1837,,9861,http://aqicn.org/city/wuhan/qiaokougutian/
1838,,9862,http://aqicn.org/city/wuhan/hongshandida/
1839,,9863,http://aqicn.org/city/wuhan/caidianquzhan/
1840,,9864,http://aqicn.org/city/wuhan/jiangxiaquzhan/
1841,,9865,http://aqicn.org/city/wuhan/dongxihuquzhan/
1842,,9866,http://aqicn.org/city/wuhan/hannanquzhan/
1843,,9867,http://aqicn.org/city/wuhan/huangbeiquzhan/
1844,,9868,http://aqicn.org/city/wuhan/xinzhouquzhan/
1845,,9869,http://aqicn.org/city/wuhan/huagongquzhan/
1846,182 Minzu,10442,http://aqicn.org/city/wuhan/minzudadao182hao/
1847,Silingsan Factory,4851,http://aqicn.org/city/china/yichang/silingsan/
1848,B,4852,http://aqicn.org/city/china/yichang/bailonggang/
1849,Wuji,4853,http://aqicn.org/city/china/yichang/wujiagang/
1850,Di,4854,http://aqicn.org/city/china/yichang/dianjunqu/
1851,Y,4855,http://aqicn.org/city/china/yichang/yilingqu/
1852,City Library,4856,http://aqicn.org/city/china/jingzhou/shitushuguan/
1853,City committee,4857,http://aqicn.org/city/china/jingzhou/shiweidangxiao/
1854,kerong EPA,4858,http://aqicn.org/city/china/jingzhou/keronghuanbao/
1855,Yichang,1530,http://aqicn.org/city/yichang/
1856,Jingzhou,1531,http://aqicn.org/city/jingzhou/
1857,Huangshi,3653,http://aqicn.org/city/huangshi/
1858,Shiyan,3654,http://aqicn.org/city/shiyan/
1859,Xiangyang,3655,http://aqicn.org/city/xiangyang/
1860,Ezhou,3656,http://aqicn.org/city/ezhou/
1861,Jingmen,3657,http://aqicn.org/city/jingmen/
1862,Xiaogan,3658,http://aqicn.org/city/xiaogan/
1863,Huanggang,3659,http://aqicn.org/city/huanggang/
1864,Xianning,3660,http://aqicn.org/city/xianning/
1865,Suizhou,3661,http://aqicn.org/city/suizhou/
1866,Enshi,3662,http://aqicn.org/city/enshi/
1867,Xiantao,3663,http://aqicn.org/city/xiantao/
1868,Qianjiang,3664,http://aqicn.org/city/qianjiang/
1869,Tianmen,3665,http://aqicn.org/city/tianmen/
1870,Shennongjia,3666,http://aqicn.org/city/shennongjia/
1871,Xiangfan,5392,http://aqicn.org/city/xiangfan/
1872,Huangshi,3667,http://aqicn.org/city/hubei/huangshi/
1873,Shiyan,3668,http://aqicn.org/city/hubei/shiyan/
1874,Yichang,3669,http://aqicn.org/city/hubei/yichang/
1875,Xiangyang,3670,http://aqicn.org/city/hubei/xiangyang/
1876,Ezhou,3671,http://aqicn.org/city/hubei/ezhou/
1877,Jingmen,3672,http://aqicn.org/city/hubei/jingmen/
1878,Xiaogan,3673,http://aqicn.org/city/hubei/xiaogan/
1879,Jingzhou,3674,http://aqicn.org/city/hubei/jingzhou/
1880,Huanggang,3675,http://aqicn.org/city/hubei/huanggang/
1881,Xianning,3676,http://aqicn.org/city/hubei/xianning/
1882,Suizhou,3677,http://aqicn.org/city/hubei/suizhou/
1883,Enshi,3678,http://aqicn.org/city/hubei/enshi/
1884,Xiantao,3679,http://aqicn.org/city/hubei/xiantao/
1885,Qianjiang,3680,http://aqicn.org/city/hubei/qianjiang/
1886,Tianmen,3681,http://aqicn.org/city/hubei/tianmen/
1887,Shennongjia,3682,http://aqicn.org/city/hubei/shennongjia/
1888,Chenjiaying,5393,http://aqicn.org/city/hubei/huangshi/shenjiaying/
1889,Chenjiawan ,5394,http://aqicn.org/city/hubei/huangshi/chenjiawan/
1890,Xinxialu,5395,http://aqicn.org/city/hubei/huangshi/xinxialu/
1891,Tie montian,5396,http://aqicn.org/city/hubei/huangshi/tieshan/
1892,BDA,5397,http://aqicn.org/city/hubei/huangshi/jingjikaifaqu/
1893,Wudang Mountain,5398,http://aqicn.org/city/hubei/shiyan/wudangshan/
1894,Riverside Village,5399,http://aqicn.org/city/hubei/shiyan/binhexincun/
1895,Liujiagou ,5400,http://aqicn.org/city/hubei/shiyan/liujiagou/
1896,ti,5401,http://aqicn.org/city/hubei/shiyan/tieerchu/
1897,Yunyang County,5402,http://aqicn.org/city/hubei/shiyan/yunxianchengqukongqizidongzhan/
1898,Xiangcheng Yundong,5403,http://aqicn.org/city/hubei/xiangfan/xiangchengyundonglu/
1899,Fancheng Xinhua,5404,http://aqicn.org/city/hubei/xiangfan/fanchengxinhualu/
1900,High,5405,http://aqicn.org/city/hubei/xiangfan/gaoxinguanweihui/
1901,Xiangzhou Hangkong,5406,http://aqicn.org/city/hubei/xiangfan/xiangzhouhangkonglu/
1902,City government,5407,http://aqicn.org/city/hubei/ezhou/shizhengfu/
1903,Zhaojiaba,5408,http://aqicn.org/city/hubei/ezhou/zhaojiaba/
1904,Fankou BDA,5409,http://aqicn.org/city/hubei/ezhou/fankoukaifaqu/
1905,wenhua street,5410,http://aqicn.org/city/hubei/xiaogan/wenhualu/
1906,Dongcheng District,5411,http://aqicn.org/city/hubei/xiaogan/dongchengqu/
1907,Dazhou Island,5412,http://aqicn.org/city/hubei/huanggang/dazhoudao/
1908,Workers Center,5413,http://aqicn.org/city/hubei/huanggang/zhigongzhongxin/
1909,Municipal Development,5414,http://aqicn.org/city/hubei/xianning/shifagaiwei/
1910,Xianan District,5415,http://aqicn.org/city/hubei/xianning/xiananquzhengfu/
1911,Yangtze River,5416,http://aqicn.org/city/hubei/xianning/changjiangchanyeyuan/
1912,Qianshan Park,5417,http://aqicn.org/city/hubei/xianning/qianshangongyuan/
1913,Wuji,6948,http://aqicn.org/city/hubei/yichang/wujiagang/
1914,Silingsan Factory,6949,http://aqicn.org/city/hubei/yichang/silingsan/
1915,B,6950,http://aqicn.org/city/hubei/yichang/bailonggang/
1916,Di,6951,http://aqicn.org/city/hubei/yichang/dianjunqu/
1917,Y,6952,http://aqicn.org/city/hubei/yichang/yilingqu/
1918,City committee,6953,http://aqicn.org/city/hubei/jingzhou/shiweidangxiao/
1919,City Library,6954,http://aqicn.org/city/hubei/jingzhou/shitushuguan/
1920,kerong EPA,6955,http://aqicn.org/city/hubei/jingzhou/keronghuanbao/
1921,City committee,6329,http://aqicn.org/city/hubei/suizhou/shiweidangxiao/
1922,Forestry Bureau,6330,http://aqicn.org/city/hubei/suizhou/shilinyeju/
1923,l,6331,http://aqicn.org/city/hubei/suizhou/shilijiaoqiaoshuichang/
1924,Xiangcheng Yundong,6464,http://aqicn.org/city/hubei/xiangyang/xiangchengyundonglu/
1925,Fancheng Xinhua,6465,http://aqicn.org/city/hubei/xiangyang/fanchengxinhualu/
1926,High,6466,http://aqicn.org/city/hubei/xiangyang/gaoxinguanweihui/
1927,Xiangzhou Hangkong,6467,http://aqicn.org/city/hubei/xiangyang/xiangzhouhangkonglu/
1928,Zhuyuan primary,6956,http://aqicn.org/city/hubei/jingmen/zhuyuanxiaoxue/
1929,duodao,6957,http://aqicn.org/city/hubei/jingmen/duodao/
1930,sh,6958,http://aqicn.org/city/hubei/jingmen/shihuayixiao/
1931,City government,6959,http://aqicn.org/city/hubei/jingmen/shizhengfu/
1932,Xiantao government,6960,http://aqicn.org/city/hubei/xiantao/xiantaozhengfu/
1933,Xiantao vocational,6961,http://aqicn.org/city/hubei/xiantao/xiantaozhiyuan/
1934,h,6962,http://aqicn.org/city/hubei/enshi/hubeiminyuan/
1935,State Power,6963,http://aqicn.org/city/hubei/enshi/zhoudianlizonggongsi/
1936,Qianjiang City,7015,http://aqicn.org/city/hubei/qianjiang/qianjiangshizhan/
1937,Qianjiang Planning,7016,http://aqicn.org/city/hubei/qianjiang/qianjiangjiwei/
1938,Tianmen City,7041,http://aqicn.org/city/hubei/tianmen/tianmenshizhengfu/
1939,Ti,7042,http://aqicn.org/city/hubei/tianmen/tianmenxincheng/
1940,Zhuxi County,7760,http://aqicn.org/city/hubei/shiyan/zhuxixian/
1941,Fertilizer Factory,933,http://aqicn.org/city/china/huhehaote/huafeichangshenghuoqu/
1942,No,934,http://aqicn.org/city/china/huhehaote/hushiyijian/
1943,Xiaozhao,935,http://aqicn.org/city/china/huhehaote/xiaozhao/
1944,Xingsong Compound,936,http://aqicn.org/city/china/huhehaote/xingsongxiaoqu/
1945,Sugar refinery,937,http://aqicn.org/city/china/huhehaote/tangchang/
1946,Ruyi Sewage,938,http://aqicn.org/city/china/huhehaote/ruyishuichulichang/
1947,No,939,http://aqicn.org/city/china/huhehaote/ershijiuzhong/
1948,Engineering University,940,http://aqicn.org/city/china/huhehaote/gongdajinchuanxiaoqu/
1949,City Environmental,3410,http://aqicn.org/city/china/baotou/shihuanjingjiancezhan/
1950,Donghe EPB,3411,http://aqicn.org/city/china/baotou/donghechenghuanju/
1951,Baotou shopping,3412,http://aqicn.org/city/china/baotou/baobaidalou/
1952,Q,3413,http://aqicn.org/city/china/baotou/qingshanbinguan/
1953,Huilong logistics,3414,http://aqicn.org/city/china/baotou/huilongwuliu/
1954,D,3415,http://aqicn.org/city/china/baotou/donghehonglongwan/
1955,Z,3416,http://aqicn.org/city/china/eerduosi/zonghelou/
1956,Bay,3417,http://aqicn.org/city/china/eerduosi/bayinmengkelinchangbanshichu/
1957,K,3418,http://aqicn.org/city/china/eerduosi/kangzeyuan/
1958,Huatai Automobile,3419,http://aqicn.org/city/china/eerduosi/huataiqichecheng/
1959,Olympus Garden,3420,http://aqicn.org/city/china/eerduosi/aolinhuayuan/
1960,Tianyi Road,3585,http://aqicn.org/city/china/chifeng/tianyilu/
1961,Songshan No,3586,http://aqicn.org/city/china/chifeng/songshanyizhong/
1962,Hada Street,3587,http://aqicn.org/city/china/chifeng/hadajie/
1963,Songshan Road,3588,http://aqicn.org/city/china/chifeng/songshanlu/
1964,Huhehaote,1470,http://aqicn.org/city/huhehaote/
1965,Baotou,1471,http://aqicn.org/city/baotou/
1966,Chifeng,1472,http://aqicn.org/city/chifeng/
1967,Eerduosi,3477,http://aqicn.org/city/eerduosi/
1968,Juying primary,7297,http://aqicn.org/city/china/wuhai/juyingxuexiao/
1969,Forestry Bureau,7298,http://aqicn.org/city/china/wuhai/shilinyeju/
1970,zh,7299,http://aqicn.org/city/china/wuhai/zhonghaibowanxuexiao/
1971,Tongliao hotels,7300,http://aqicn.org/city/china/tongliao/tongliaobinguan/
1972,ji,7301,http://aqicn.org/city/china/tongliao/jiaojianlvye/
1973,Art vocational,7302,http://aqicn.org/city/china/tongliao/yishuzhiyexuexiao/
1974,District Environmental,7303,http://aqicn.org/city/china/hulunbeier/quhuanbaoju/
1975,City Arts,7304,http://aqicn.org/city/china/hulunbeier/shiyixiao/
1976,qi,7305,http://aqicn.org/city/china/bayanneer/qiulinyangzhijidi/
1977,f,7306,http://aqicn.org/city/china/bayanneer/fuzhong/
1978,City Environmental,7307,http://aqicn.org/city/china/bayanneer/shihuanbaodalou/
1979,Jining District,7308,http://aqicn.org/city/china/wulanchabu/jiningxinqu/
1980,j,7309,http://aqicn.org/city/china/wulanchabu/jiningjiuquxi/
1981,m,7310,http://aqicn.org/city/china/xinganmeng/mengjiancezhan/
1982,sh,7311,http://aqicn.org/city/china/xinganmeng/shenghuaxinzhiyaochang/
1983,Keyouqianqi EPA,7312,http://aqicn.org/city/china/xinganmeng/keyouqianqihuanbaoju/
1984,Municipal Environmental,7313,http://aqicn.org/city/china/xilinguolemeng/shihuanbaojiancezhan/
1985,City government,7314,http://aqicn.org/city/china/xilinguolemeng/shizhengfu/
1986,Stadium,7315,http://aqicn.org/city/china/alashanmeng/tiyuchang/
1987,Environmental Building,7316,http://aqicn.org/city/china/alashanmeng/menghuanbaolou/
1988,EPA New,7317,http://aqicn.org/city/china/alashanmeng/huanbaojuxinlou/
1989,,9890,http://aqicn.org/city/china/wulanchabu/guangmingjiexiaoxue/
1990,,9891,http://aqicn.org/city/china/xinganmeng/beibinhe/
1991,,9892,http://aqicn.org/city/china/hulunbeier/guohuadianlidong/
1992,Gushan,941,http://aqicn.org/city/china/fuzhou/gushan/
1993,Kuaian,942,http://aqicn.org/city/china/fuzhou/kuaian/
1994,Normal Univertsity,943,http://aqicn.org/city/china/fuzhou/shida/
1995,Wusi North,944,http://aqicn.org/city/china/fuzhou/wusibeilu/
1996,Yangqiao West,945,http://aqicn.org/city/china/fuzhou/yangqiaoxilu/
1997,Ziyang,946,http://aqicn.org/city/china/fuzhou/ziyang/
1998,Xidong,1300,http://aqicn.org/city/china/xiamen/xidong/
1999,Hongwen,1301,http://aqicn.org/city/china/xiamen/hongwen/
2000,Gulangyu,1302,http://aqicn.org/city/china/xiamen/gulangyu/
2001,Huli,1303,http://aqicn.org/city/china/xiamen/huli/
2002,Qingyuan Montain,3421,http://aqicn.org/city/china/quanzhou/qingyuanshan/
2004,J,3423,http://aqicn.org/city/china/quanzhou/jintoupu/
2005,Wanan,3424,http://aqicn.org/city/china/quanzhou/wanan/
2006,Fuzhou,1500,http://aqicn.org/city/fuzhou/
2007,Xiamen,1501,http://aqicn.org/city/xiamen/
2008,Quanzhou,1502,http://aqicn.org/city/quanzhou/
2009,L,7157,http://aqicn.org/city/china/putian/lichengqucanghoulu/
2010,Putian City,7158,http://aqicn.org/city/china/putian/putianshijiancezhan/
2011,h,7159,http://aqicn.org/city/china/putian/hanjiangquliuzhong/
2012,xi,7160,http://aqicn.org/city/china/putian/xiuyuquzhengfu/
2013,Dongzhen Reservoir,7161,http://aqicn.org/city/china/putian/dongzhenshuiku/
2014,s,7162,http://aqicn.org/city/china/sanming/sangang/
2015,s,7163,http://aqicn.org/city/china/sanming/sanmingerzhong/
2016,Sanyuan District,7164,http://aqicn.org/city/china/sanming/sanyuanquzhengfu/
2017,Yangxi,7165,http://aqicn.org/city/china/sanming/yangxi/
2018,l,7166,http://aqicn.org/city/china/zhangzhou/lantian/
2019,No3 middle,7167,http://aqicn.org/city/china/zhangzhou/zhangzhousanzhong/
2020,Dajiuhu,7168,http://aqicn.org/city/china/zhangzhou/jiuhu/
2021,Mangdangshan,7169,http://aqicn.org/city/china/nanping/mangdangshan/
2022,Nanping City,7170,http://aqicn.org/city/china/nanping/nanpingshijiancezhan/
2023,Nanping Aluminum,7171,http://aqicn.org/city/china/nanping/nanpinglvyeyouxiangongsi/
2024,n,7172,http://aqicn.org/city/china/nanping/nanpingqizhong/
2025,l,7173,http://aqicn.org/city/china/longyan/longyanshizhuan/
2026,Longyan City,7174,http://aqicn.org/city/china/longyan/longyanshijiancezhan/
2027,Minxi Vocational,7175,http://aqicn.org/city/china/longyan/minxizhiyejishuxueyuan/
2028,l,7176,http://aqicn.org/city/china/longyan/longyanxueyuan/
2029,j,7177,http://aqicn.org/city/china/ningde/jinhanshuiku/
2030,Jiaocheng Agricultural,7178,http://aqicn.org/city/china/ningde/jiaochengqunongjiju/
2031,Ningde Stations,7179,http://aqicn.org/city/china/ningde/ningdeshijiancezhan/
2032,Putian,7887,http://aqicn.org/city/putian/
2033,Sanming,7888,http://aqicn.org/city/sanming/
2034,Zhangzhou,7889,http://aqicn.org/city/zhangzhou/
2035,Nanping,7890,http://aqicn.org/city/nanping/
2036,Longyan,7891,http://aqicn.org/city/longyan/
2037,Ningde,7892,http://aqicn.org/city/ningde/
2038,City Environmental,7562,http://aqicn.org/city/china/xining/shihuanjingjiancezhan/
2039,Provincial Pharmaceutical,7563,http://aqicn.org/city/china/xining/shengyiyaocangku/
2040,Silu hospital,7564,http://aqicn.org/city/china/xining/siluyiyuan/
2041,No,7565,http://aqicn.org/city/china/xining/diwushuichang/
2043,City Environmental,7562,http://aqicn.org/city/china/xining/shihuanjingjiancezhan/
2044,Provincial Pharmaceutical,7563,http://aqicn.org/city/china/xining/shengyiyaocangku/
2045,Silu hospital,7564,http://aqicn.org/city/china/xining/siluyiyuan/
2046,No,7565,http://aqicn.org/city/china/xining/diwushuichang/
2047,Pingan,7566,http://aqicn.org/city/china/haidongdiqu/pinganxian/
2048,h,7567,http://aqicn.org/city/china/haibeizhou/haiyanxianxihaizhen/
2049,t,7568,http://aqicn.org/city/china/huangnanzhou/tongrenxianlongwuzhen/
2050,m,7569,http://aqicn.org/city/china/guoluozhou/maqinxiandawuzhen/
2051,y,7570,http://aqicn.org/city/china/yushuzhou/yushuxianjieguzhen/
2052,Delingha,7571,http://aqicn.org/city/china/haixizhou/delinghashi/
2053,,9893,http://aqicn.org/city/china/xining/chengbeiquzhengfu/
2054,,9894,http://aqicn.org/city/china/haidongdiqu/pingangaotiexinqu/
2055,Jiancaoping,1238,http://aqicn.org/city/china/taiyuan/jiancaoping/
2056,Jianhe,1239,http://aqicn.org/city/china/taiyuan/jianhe/
2057,Shanglan,1240,http://aqicn.org/city/china/taiyuan/shanglan/
2058,Jinyuan,1241,http://aqicn.org/city/china/taiyuan/jinyuan/
2059,Xiaodian,1242,http://aqicn.org/city/china/taiyuan/xiaodian/
2060,Taoyuan,1243,http://aqicn.org/city/china/taiyuan/taoyuan/
2061,Wucheng,1244,http://aqicn.org/city/china/taiyuan/wucheng/
2062,Nanzhai,1245,http://aqicn.org/city/china/taiyuan/nanzhai/
2063,Jinsheng,1246,http://aqicn.org/city/china/taiyuan/jinsheng/
2064,Monitoring station,3434,http://aqicn.org/city/china/changzhi/jiancezhan/
2065,Auditing bureau,3435,http://aqicn.org/city/china/changzhi/shenjiju/
2066,,3436,http://aqicn.org/city/china/changzhi/aoruite/
2067,Qinghua station,3437,http://aqicn.org/city/china/changzhi/qinghuazhan/
2068,H,3438,http://aqicn.org/city/china/datong/hongqiguangchang/
2069,Yungang Hotel,3439,http://aqicn.org/city/china/datong/yungangbinguan/
2070,,3440,http://aqicn.org/city/china/datong/anjiaxiaocun/
2071,Gu,3441,http://aqicn.org/city/china/datong/guoshuchang/
2072,D,3442,http://aqicn.org/city/china/datong/datongdaxue/
